date,open,high,low,close,volume
2016-10-10T12:11:00+05:30,546.87,546.91,546.82,546.91,4090
2016-10-10T12:12:00+05:30,546.89,547.09,546.82,547.04,5976
2016-10-10T12:13:00+05:30,547.06,547.06,546.84,546.96,2972
2016-10-10T12:14:00+05:30,546.99,547.31,546.82,547.06,8384
2016-10-10T12:15:00+05:30,546.96,546.96,546.72,546.74,4509
2016-10-10T12:16:00+05:30,547.09,547.09,546.77,547.04,4100
2016-10-10T12:17:00+05:30,546.96,547.09,546.72,546.96,6742
2016-10-10T12:18:00+05:30,546.96,546.96,546.62,546.64,9547
2016-10-10T12:19:00+05:30,546.67,547.09,546.57,546.96,17547
2016-10-10T12:20:00+05:30,546.96,546.96,546.77,546.87,3731
2016-10-10T12:21:00+05:30,546.87,547.04,546.84,546.96,8186
2016-10-10T12:22:00+05:30,546.94,547.09,546.72,547.09,12047
2016-10-10T12:23:00+05:30,546.96,547.16,546.77,547.11,10724
2016-10-10T12:24:00+05:30,547.09,547.33,546.96,547.31,6938
2016-10-10T12:25:00+05:30,547.09,547.09,546.77,547.06,12152
2016-10-10T12:26:00+05:30,547.01,547.01,546.5,546.67,15092
2016-10-10T12:27:00+05:30,546.57,546.82,546.2,546.22,28180
2016-10-10T12:28:00+05:30,546.45,546.5,546.22,546.4,23452
2016-10-10T12:29:00+05:30,546.59,547.43,546.37,547.43,77008
2016-10-10T12:30:00+05:30,547.36,547.38,546.62,546.62,27884
2016-10-10T12:31:00+05:30,546.69,546.72,546.03,546.45,34103
2016-10-10T12:32:00+05:30,546.45,546.64,546.22,546.35,13362
2016-10-10T12:33:00+05:30,546.35,546.47,546.22,546.47,9239
2016-10-10T12:34:00+05:30,546.47,546.54,546.22,546.54,9693
2016-10-10T12:35:00+05:30,546.4,546.47,546.0,546.32,46725
2016-10-10T12:36:00+05:30,546.32,546.47,546.05,546.4,9379
2016-10-10T12:37:00+05:30,546.35,546.47,546.22,546.45,22994
2016-10-10T12:38:00+05:30,546.45,546.47,546.27,546.47,10175
2016-10-10T12:39:00+05:30,546.47,546.47,546.42,546.47,5542
2016-10-10T12:40:00+05:30,546.45,546.5,546.4,546.42,8380
2016-10-10T12:41:00+05:30,546.42,546.47,546.4,546.47,5715
2016-10-10T12:42:00+05:30,546.45,546.52,546.35,546.4,6630
2016-10-10T12:43:00+05:30,546.4,546.59,546.35,546.59,8200
2016-10-10T12:44:00+05:30,546.59,546.59,546.35,546.4,5139
2016-10-10T12:45:00+05:30,546.4,546.72,546.37,546.64,5137
2016-10-10T12:46:00+05:30,546.64,546.72,546.64,546.69,5490
2016-10-10T12:47:00+05:30,546.67,546.69,546.67,546.69,3942
2016-10-10T12:48:00+05:30,546.67,546.69,546.37,546.67,15225
2016-10-10T12:49:00+05:30,546.67,546.67,546.37,546.67,49622
2016-10-10T12:50:00+05:30,546.47,546.57,546.15,546.47,73779
2016-10-10T12:51:00+05:30,546.47,546.89,546.47,546.89,10971
2016-10-10T12:52:00+05:30,546.87,546.96,546.57,546.59,40318
2016-10-10T12:53:00+05:30,546.59,546.62,546.37,546.47,25846
2016-10-10T12:54:00+05:30,546.25,546.84,546.25,546.77,25058
2016-10-10T12:55:00+05:30,546.59,546.72,546.47,546.47,43725
2016-10-10T12:56:00+05:30,546.47,546.5,546.25,546.47,25299
2016-10-10T12:57:00+05:30,546.25,546.47,546.25,546.45,5658
2016-10-10T12:58:00+05:30,546.45,546.47,546.42,546.45,5346
2016-10-10T12:59:00+05:30,546.45,546.5,546.4,546.5,5658
2016-10-10T13:00:00+05:30,546.5,546.5,546.27,546.45,6616
2016-10-10T13:01:00+05:30,546.42,546.47,546.4,546.47,4817
2016-10-10T13:02:00+05:30,546.42,546.47,546.42,546.47,4477
2016-10-10T13:03:00+05:30,546.45,546.47,546.37,546.42,6389
2016-10-10T13:04:00+05:30,546.4,546.5,546.37,546.47,9266
2016-10-10T13:05:00+05:30,546.4,546.47,546.35,546.47,3997
2016-10-10T13:06:00+05:30,546.4,546.42,546.22,546.32,7043
2016-10-10T13:07:00+05:30,546.27,546.32,546.03,546.27,6365
2016-10-10T13:08:00+05:30,546.15,546.3,546.15,546.27,5808
2016-10-10T13:09:00+05:30,546.15,546.32,546.15,546.32,4532
2016-10-10T13:10:00+05:30,546.27,546.37,546.27,546.37,5917
2016-10-10T13:11:00+05:30,546.37,546.54,546.32,546.54,5346
2016-10-10T13:12:00+05:30,546.54,546.77,546.45,546.72,4619
2016-10-10T13:13:00+05:30,546.82,546.96,546.69,546.91,5771
2016-10-10T13:14:00+05:30,546.91,546.91,546.72,546.82,7418
2016-10-10T13:15:00+05:30,546.84,546.84,546.52,546.67,7390
2016-10-10T13:16:00+05:30,546.59,546.72,546.5,546.72,5646
2016-10-10T13:17:00+05:30,546.67,546.72,546.47,546.47,17972
2016-10-10T13:18:00+05:30,546.4,546.54,546.4,546.52,37891
2016-10-10T13:19:00+05:30,546.47,546.52,546.47,546.52,27621
2016-10-10T13:20:00+05:30,546.47,546.52,546.47,546.52,15268
2016-10-10T13:21:00+05:30,546.47,546.87,546.35,546.87,29632
2016-10-10T13:22:00+05:30,546.91,546.94,546.59,546.87,4515
2016-10-10T13:23:00+05:30,546.87,546.91,546.74,546.77,3604
2016-10-10T13:24:00+05:30,546.77,546.77,546.57,546.64,3855
2016-10-10T13:25:00+05:30,546.64,546.64,546.47,546.62,3525
2016-10-10T13:26:00+05:30,546.62,546.69,546.59,546.59,10169
2016-10-10T13:27:00+05:30,546.62,546.69,546.47,546.47,9420
2016-10-10T13:28:00+05:30,546.5,546.82,546.5,546.72,10301
2016-10-10T13:29:00+05:30,546.72,546.77,546.59,546.62,13054
2016-10-10T13:30:00+05:30,546.64,546.69,546.59,546.67,15831
2016-10-10T13:31:00+05:30,546.67,546.67,546.47,546.62,10738
2016-10-10T13:32:00+05:30,546.47,546.67,546.47,546.64,12414
2016-10-10T13:33:00+05:30,546.62,546.69,546.62,546.69,11079
2016-10-10T13:34:00+05:30,546.69,546.77,546.67,546.72,10297
2016-10-10T13:35:00+05:30,546.72,546.74,546.69,546.74,6993
2016-10-10T13:36:00+05:30,546.72,546.74,546.69,546.74,6205
2016-10-10T13:37:00+05:30,546.72,546.87,546.72,546.87,19092
2016-10-10T13:38:00+05:30,546.84,546.87,546.84,546.84,9091
2016-10-10T13:39:00+05:30,546.89,546.89,546.77,546.79,7858
2016-10-10T13:40:00+05:30,546.77,546.79,546.5,546.64,4724
2016-10-10T13:41:00+05:30,546.5,546.64,546.45,546.47,10789
2016-10-10T13:42:00+05:30,546.5,546.54,546.22,546.35,4572
2016-10-10T13:43:00+05:30,546.37,546.37,546.22,546.22,5599
2016-10-10T13:44:00+05:30,546.22,546.37,546.22,546.3,4862
2016-10-10T13:45:00+05:30,546.3,546.42,546.22,546.4,13086
2016-10-10T13:46:00+05:30,546.4,546.42,546.22,546.35,5490
2016-10-10T13:47:00+05:30,546.22,546.42,546.22,546.42,8129
2016-10-10T13:48:00+05:30,546.42,546.87,546.4,546.84,37040
2016-10-10T13:49:00+05:30,546.82,547.43,546.59,547.31,30098
2016-10-10T13:50:00+05:30,547.31,548.03,547.21,547.95,25937
2016-10-10T13:51:00+05:30,547.95,547.95,547.24,547.29,6071
2016-10-10T13:52:00+05:30,547.43,547.43,547.21,547.31,4205
2016-10-10T13:53:00+05:30,547.29,547.56,547.09,547.14,38181
2016-10-10T13:54:00+05:30,547.14,547.31,547.09,547.11,5559
2016-10-10T13:55:00+05:30,547.09,547.09,546.82,546.94,18783
2016-10-10T13:56:00+05:30,546.94,546.96,546.62,546.82,11478
2016-10-10T13:57:00+05:30,546.89,546.91,546.72,546.79,9452
2016-10-10T13:58:00+05:30,546.79,546.82,546.72,546.77,3075
2016-10-10T13:59:00+05:30,546.77,546.77,546.25,546.25,8255
2016-10-10T14:00:00+05:30,546.25,546.47,546.25,546.47,11069
2016-10-10T14:01:00+05:30,546.4,546.72,546.4,546.69,9906
2016-10-10T14:02:00+05:30,546.72,546.87,546.47,546.62,8389
2016-10-10T14:03:00+05:30,546.64,546.72,546.47,546.5,21347
2016-10-10T14:04:00+05:30,546.5,546.62,546.47,546.62,10092
2016-10-10T14:05:00+05:30,546.67,546.84,546.59,546.67,12481
2016-10-10T14:06:00+05:30,546.67,546.69,546.42,546.45,10372
2016-10-10T14:07:00+05:30,546.47,546.5,546.45,546.47,15159
2016-10-10T14:08:00+05:30,546.47,546.47,546.42,546.42,6833
2016-10-10T14:09:00+05:30,546.42,546.47,546.3,546.32,9324
2016-10-10T14:10:00+05:30,546.47,546.47,546.27,546.4,4604
2016-10-10T14:11:00+05:30,546.4,546.47,546.22,546.22,8028
2016-10-10T14:12:00+05:30,546.22,546.47,546.22,546.22,8640
2016-10-10T14:13:00+05:30,546.42,546.47,546.22,546.42,8532
2016-10-10T14:14:00+05:30,546.4,546.47,546.32,546.47,11840
2016-10-10T14:15:00+05:30,546.32,546.52,546.32,546.45,17753
2016-10-10T14:16:00+05:30,546.42,546.57,546.37,546.45,17573
2016-10-10T14:17:00+05:30,546.45,546.5,546.32,546.32,12549
2016-10-10T14:18:00+05:30,546.37,546.45,545.51,545.83,35242
2016-10-10T14:19:00+05:30,545.66,545.83,544.77,545.14,28648
2016-10-10T14:20:00+05:30,545.04,545.26,544.74,544.96,27475
2016-10-10T14:21:00+05:30,544.99,545.29,544.96,545.26,15363
2016-10-10T14:22:00+05:30,545.09,545.71,545.09,545.21,23217
2016-10-10T14:23:00+05:30,545.01,545.29,544.99,545.06,17391
2016-10-10T14:24:00+05:30,544.87,544.99,544.4,544.74,18951
2016-10-10T14:25:00+05:30,544.74,544.82,544.37,544.67,10042
2016-10-10T14:26:00+05:30,544.89,545.01,544.69,544.89,11984
2016-10-10T14:27:00+05:30,544.79,544.79,544.25,544.45,16335
2016-10-10T14:28:00+05:30,544.25,544.72,544.25,544.62,15501
2016-10-10T14:29:00+05:30,544.5,545.14,544.5,545.04,11948
2016-10-10T14:30:00+05:30,545.01,545.21,544.92,544.99,17178
2016-10-10T14:31:00+05:30,544.99,544.99,544.5,544.69,9651
2016-10-10T14:32:00+05:30,544.57,544.59,544.05,544.15,22245
2016-10-10T14:33:00+05:30,543.95,544.15,543.11,543.48,36779
2016-10-10T14:34:00+05:30,543.43,543.46,542.52,543.01,46906
2016-10-10T14:35:00+05:30,542.99,543.14,542.74,543.09,29476
2016-10-10T14:36:00+05:30,543.14,543.14,542.97,542.99,12369
2016-10-10T14:37:00+05:30,542.97,543.34,542.97,543.34,22816
2016-10-10T14:38:00+05:30,543.34,543.76,543.26,543.61,22115
2016-10-10T14:39:00+05:30,543.66,543.8,543.43,543.76,15499
2016-10-10T14:40:00+05:30,543.73,544.0,543.73,543.95,10959
2016-10-10T14:41:00+05:30,543.83,544.3,543.83,544.03,16884
2016-10-10T14:42:00+05:30,544.0,544.05,543.85,544.0,7370
2016-10-10T14:43:00+05:30,543.93,544.0,543.43,543.48,20101
2016-10-10T14:44:00+05:30,543.51,543.51,543.46,543.48,11036
2016-10-10T14:45:00+05:30,543.48,543.51,543.43,543.51,13331
2016-10-10T14:46:00+05:30,543.48,543.51,543.36,543.43,9760
2016-10-10T14:47:00+05:30,543.36,543.51,543.36,543.46,11583
2016-10-10T14:48:00+05:30,543.46,543.56,543.43,543.51,37198
2016-10-10T14:49:00+05:30,543.48,543.51,542.77,542.87,13820
2016-10-10T14:50:00+05:30,542.79,543.06,542.77,542.82,9590
2016-10-10T14:51:00+05:30,542.89,543.48,542.84,543.48,15426
2016-10-10T14:52:00+05:30,543.51,543.53,543.26,543.39,11913
2016-10-10T14:53:00+05:30,543.51,543.53,543.29,543.51,18193
2016-10-10T14:54:00+05:30,543.36,543.63,543.36,543.39,18629
2016-10-10T14:55:00+05:30,543.43,543.51,543.36,543.36,26744
2016-10-10T14:56:00+05:30,543.36,543.36,543.16,543.21,13256
2016-10-10T14:57:00+05:30,543.21,543.51,543.21,543.31,15868
2016-10-10T14:58:00+05:30,543.24,543.34,543.06,543.14,10698
2016-10-10T14:59:00+05:30,543.14,543.41,543.01,543.16,22267
2016-10-10T15:00:00+05:30,543.06,543.14,542.89,542.99,22623
2016-10-10T15:01:00+05:30,542.99,543.01,542.62,542.62,17308
2016-10-10T15:02:00+05:30,542.87,542.94,542.6,542.77,22303
2016-10-10T15:03:00+05:30,542.72,542.79,542.08,542.32,54549
2016-10-10T15:04:00+05:30,542.32,542.45,542.3,542.4,31259
2016-10-10T15:05:00+05:30,542.4,542.4,541.78,542.0,41070
2016-10-10T15:06:00+05:30,541.93,542.08,541.9,541.95,49229
2016-10-10T15:07:00+05:30,541.98,542.05,541.9,542.03,25488
2016-10-10T15:08:00+05:30,542.03,542.03,541.58,541.58,17448
2016-10-10T15:09:00+05:30,541.63,541.63,541.09,541.29,44860
2016-10-10T15:10:00+05:30,541.11,541.34,540.55,540.87,40051
2016-10-10T15:11:00+05:30,540.87,540.87,540.62,540.77,23075
2016-10-10T15:12:00+05:30,540.77,540.84,540.05,540.3,49381
2016-10-10T15:13:00+05:30,540.3,540.57,540.2,540.55,39747
2016-10-10T15:14:00+05:30,540.57,541.16,540.55,541.16,38381
2016-10-10T15:15:00+05:30,541.11,542.03,541.11,541.83,44299
2016-10-10T15:16:00+05:30,541.83,541.98,541.41,541.66,33694
2016-10-10T15:17:00+05:30,541.68,542.08,541.66,541.9,31934
2016-10-10T15:18:00+05:30,541.9,542.0,541.63,541.78,23010
2016-10-10T15:19:00+05:30,541.73,541.95,541.73,541.93,25026
2016-10-10T15:20:00+05:30,541.71,541.9,541.34,541.46,21896
2016-10-10T15:21:00+05:30,541.31,541.46,541.04,541.04,30011
2016-10-10T15:22:00+05:30,541.09,541.29,540.89,540.89,59370
2016-10-10T15:23:00+05:30,541.16,541.16,540.92,540.92,32339
2016-10-10T15:24:00+05:30,540.94,541.04,540.55,540.57,59228
2016-10-10T15:25:00+05:30,540.57,540.69,540.25,540.37,52592
2016-10-10T15:26:00+05:30,540.35,540.4,540.05,540.2,71370
2016-10-10T15:27:00+05:30,540.2,540.23,540.05,540.18,86101
2016-10-10T15:28:00+05:30,540.13,540.5,540.05,540.45,59700
2016-10-10T15:29:00+05:30,540.45,541.31,540.3,541.21,67445
2016-10-13T09:15:00+05:30,537.58,537.61,530.4,530.87,164671
2016-10-13T09:16:00+05:30,530.85,532.55,530.8,532.25,99076
2016-10-13T09:17:00+05:30,532.48,532.77,532.18,532.65,44558
2016-10-13T09:18:00+05:30,532.94,532.94,531.34,531.71,51065
2016-10-13T09:19:00+05:30,531.64,531.83,531.22,531.69,31524
2016-10-13T09:20:00+05:30,531.86,531.86,530.6,530.6,44929
2016-10-13T09:21:00+05:30,530.6,530.95,530.18,530.72,54980
2016-10-13T09:22:00+05:30,530.72,531.66,530.72,531.66,54601
2016-10-13T09:23:00+05:30,531.71,532.45,531.71,532.33,15549
2016-10-13T09:24:00+05:30,532.35,532.62,532.23,532.43,22765
2016-10-13T09:25:00+05:30,532.43,532.65,532.15,532.65,21426
2016-10-13T09:26:00+05:30,532.65,532.77,532.15,532.15,38637
2016-10-13T09:27:00+05:30,531.96,532.65,531.81,532.25,47485
2016-10-13T09:28:00+05:30,532.15,532.4,531.41,531.44,33224
2016-10-13T09:29:00+05:30,531.41,531.96,531.41,531.49,17484
2016-10-13T09:30:00+05:30,531.41,532.01,531.41,531.69,8634
2016-10-13T09:31:00+05:30,531.69,532.01,531.69,531.98,10904
2016-10-13T09:32:00+05:30,532.01,532.15,532.01,532.11,10311
2016-10-13T09:33:00+05:30,532.11,532.38,532.11,532.18,17956
2016-10-13T09:34:00+05:30,532.18,532.25,532.01,532.13,19483
2016-10-13T09:35:00+05:30,532.08,532.13,531.81,532.03,12436
2016-10-13T09:36:00+05:30,532.03,532.15,531.91,531.91,15977
2016-10-13T09:37:00+05:30,531.91,532.15,531.91,532.11,12493
2016-10-13T09:38:00+05:30,532.08,532.15,532.08,532.15,18100
2016-10-13T09:39:00+05:30,532.13,532.4,532.13,532.4,29740
2016-10-13T09:40:00+05:30,532.35,532.7,532.35,532.7,6885
2016-10-13T09:41:00+05:30,532.77,533.12,532.7,533.04,25929
2016-10-13T09:42:00+05:30,533.04,533.51,533.04,533.41,22937
2016-10-13T09:43:00+05:30,533.41,533.44,533.02,533.04,19731
2016-10-13T09:44:00+05:30,533.12,533.81,533.02,533.81,12647
2016-10-13T09:45:00+05:30,533.81,534.33,533.51,534.28,23875
2016-10-13T09:46:00+05:30,534.2,534.85,534.2,534.85,24072
2016-10-13T09:47:00+05:30,534.97,535.09,534.62,534.8,27526
2016-10-13T09:48:00+05:30,534.62,535.12,534.52,534.7,26385
2016-10-13T09:49:00+05:30,534.72,534.85,533.78,534.5,26602
2016-10-13T09:50:00+05:30,534.5,534.8,534.18,534.47,11411
2016-10-13T09:51:00+05:30,534.45,534.45,533.66,533.93,11451
2016-10-13T09:52:00+05:30,533.98,533.98,533.51,533.64,10714
2016-10-13T09:53:00+05:30,533.64,533.98,533.54,533.66,9956
2016-10-13T09:54:00+05:30,533.69,534.08,533.69,533.96,6948
2016-10-13T09:55:00+05:30,533.93,533.98,533.83,533.86,4248
2016-10-13T09:56:00+05:30,533.86,534.13,533.86,533.96,5443
2016-10-13T09:57:00+05:30,533.91,534.1,533.88,534.1,3573
2016-10-13T09:58:00+05:30,534.08,534.43,534.08,534.25,10690
2016-10-13T09:59:00+05:30,534.13,535.12,534.03,535.07,32383
2016-10-13T10:00:00+05:30,534.87,535.12,533.46,534.47,55051
2016-10-13T10:01:00+05:30,534.28,534.47,533.88,533.88,9010
2016-10-13T10:02:00+05:30,533.88,533.98,533.54,533.71,7663
2016-10-13T10:03:00+05:30,533.71,533.91,533.39,533.39,7825
2016-10-13T10:04:00+05:30,533.39,533.64,533.39,533.59,4987
2016-10-13T10:05:00+05:30,533.46,533.54,533.19,533.34,11727
2016-10-13T10:06:00+05:30,533.24,533.34,532.67,532.7,19743
2016-10-13T10:07:00+05:30,532.87,533.31,532.7,533.31,7530
2016-10-13T10:08:00+05:30,533.31,533.59,533.19,533.22,7266
2016-10-13T10:09:00+05:30,533.19,533.34,532.87,533.02,9251
2016-10-13T10:10:00+05:30,532.97,533.39,532.97,533.24,5840
2016-10-13T10:11:00+05:30,533.24,533.64,533.14,533.22,8980
2016-10-13T10:12:00+05:30,533.22,533.39,533.09,533.17,7919
2016-10-13T10:13:00+05:30,533.17,533.39,533.02,533.24,8534
2016-10-13T10:14:00+05:30,533.24,533.64,533.14,533.36,27787
2016-10-13T10:15:00+05:30,533.27,533.39,532.82,532.99,8210
2016-10-13T10:16:00+05:30,532.82,533.07,532.4,532.55,13027
2016-10-13T10:17:00+05:30,532.43,532.6,532.01,532.38,20466
2016-10-13T10:18:00+05:30,532.23,532.55,532.01,532.23,15201
2016-10-13T10:19:00+05:30,532.06,532.38,532.06,532.35,12373
2016-10-13T10:20:00+05:30,532.15,532.45,532.15,532.3,10651
2016-10-13T10:21:00+05:30,532.43,532.99,532.23,532.75,15507
2016-10-13T10:22:00+05:30,532.97,533.19,532.72,532.82,11123
2016-10-13T10:23:00+05:30,532.75,533.76,532.75,533.54,13637
2016-10-13T10:24:00+05:30,533.59,534.1,533.56,533.83,22338
2016-10-13T10:25:00+05:30,534.01,534.13,533.66,534.03,12294
2016-10-13T10:26:00+05:30,534.01,534.45,533.73,534.45,18013
2016-10-13T10:27:00+05:30,534.33,534.97,534.23,534.4,20059
2016-10-13T10:28:00+05:30,534.45,534.6,534.15,534.47,14263
2016-10-13T10:29:00+05:30,534.43,534.62,534.13,534.35,21258
2016-10-13T10:30:00+05:30,534.15,534.35,534.01,534.18,16613
2016-10-13T10:31:00+05:30,534.35,534.35,533.93,534.08,13117
2016-10-13T10:32:00+05:30,533.88,534.62,533.88,534.55,20188
2016-10-13T10:33:00+05:30,534.4,534.62,534.13,534.43,12404
2016-10-13T10:34:00+05:30,534.38,534.62,534.18,534.25,10325
2016-10-13T10:35:00+05:30,534.4,534.4,533.78,534.15,11510
2016-10-13T10:36:00+05:30,534.03,534.35,533.78,533.91,10866
2016-10-13T10:37:00+05:30,534.13,534.33,533.86,534.03,11447
2016-10-13T10:38:00+05:30,534.03,535.26,533.81,535.12,55420
2016-10-13T10:39:00+05:30,535.12,535.73,535.07,535.73,55491
2016-10-13T10:40:00+05:30,535.54,535.61,535.24,535.49,15187
2016-10-13T10:41:00+05:30,535.49,535.78,535.26,535.76,21578
2016-10-13T10:42:00+05:30,535.78,535.81,535.12,535.26,29254
2016-10-13T10:43:00+05:30,535.12,535.41,535.12,535.14,22739
2016-10-13T10:44:00+05:30,535.31,535.59,535.12,535.17,23083
2016-10-13T10:45:00+05:30,535.29,535.41,534.94,535.24,38347
2016-10-13T10:46:00+05:30,535.14,535.26,534.62,534.85,20883
2016-10-13T10:47:00+05:30,534.38,534.85,534.23,534.62,15533
2016-10-13T10:48:00+05:30,534.65,534.67,534.13,534.13,9821
2016-10-13T10:49:00+05:30,533.91,534.4,533.91,534.23,12401
2016-10-13T10:50:00+05:30,534.13,534.72,534.1,534.6,14206
2016-10-13T10:51:00+05:30,534.38,534.82,534.13,534.18,7530
2016-10-13T10:52:00+05:30,534.4,534.6,534.15,534.38,7236
2016-10-13T10:53:00+05:30,534.2,534.45,534.13,534.33,9620
2016-10-13T10:54:00+05:30,534.15,534.33,533.83,534.06,11150
2016-10-13T10:55:00+05:30,533.91,534.06,533.64,533.73,8170
2016-10-13T10:56:00+05:30,533.19,533.73,533.17,533.71,21961
2016-10-13T10:57:00+05:30,533.71,533.88,533.64,533.73,8674
2016-10-13T10:58:00+05:30,533.73,534.6,533.71,534.28,15037
2016-10-13T10:59:00+05:30,534.23,534.62,534.15,534.25,12924
2016-10-13T11:00:00+05:30,534.28,534.55,533.88,533.88,13281
2016-10-13T11:01:00+05:30,533.88,534.62,533.86,534.28,17711
2016-10-13T11:02:00+05:30,534.13,534.47,533.93,534.38,14373
2016-10-13T11:03:00+05:30,534.15,534.38,533.98,534.03,10264
2016-10-13T11:04:00+05:30,534.08,534.38,532.75,532.94,45818
2016-10-13T11:05:00+05:30,533.09,533.09,532.33,532.43,31719
2016-10-13T11:06:00+05:30,532.6,532.82,532.35,532.6,20747
2016-10-13T11:07:00+05:30,532.6,532.6,532.18,532.23,13076
2016-10-13T11:08:00+05:30,532.18,532.9,532.18,532.67,19026
2016-10-13T11:09:00+05:30,532.7,532.87,532.67,532.82,12969
2016-10-13T11:10:00+05:30,533.09,533.09,532.85,532.85,11095
2016-10-13T11:11:00+05:30,532.85,532.94,532.82,532.92,10921
2016-10-13T11:12:00+05:30,532.92,533.36,532.9,533.14,14020
2016-10-13T11:13:00+05:30,533.14,533.22,532.4,532.4,18347
2016-10-13T11:14:00+05:30,532.4,532.65,532.23,532.62,20640
2016-10-13T11:15:00+05:30,532.65,532.65,531.36,531.69,67994
2016-10-13T11:16:00+05:30,531.66,531.83,531.54,531.71,14401
2016-10-13T11:17:00+05:30,531.71,532.28,531.69,532.28,19518
2016-10-13T11:18:00+05:30,532.2,532.2,531.86,531.88,8877
2016-10-13T11:19:00+05:30,531.86,532.11,531.83,532.03,8775
2016-10-13T11:20:00+05:30,532.03,532.15,531.86,532.15,12217
2016-10-13T11:21:00+05:30,532.28,532.28,532.03,532.03,8482
2016-10-13T11:22:00+05:30,532.03,532.08,531.93,531.93,6725
2016-10-13T11:23:00+05:30,532.01,532.15,531.91,531.96,11251
2016-10-13T11:24:00+05:30,531.96,532.33,531.96,532.18,11585
2016-10-13T11:25:00+05:30,532.3,532.3,532.03,532.13,7588
2016-10-13T11:26:00+05:30,532.01,532.35,531.91,532.11,11579
2016-10-13T11:27:00+05:30,532.23,532.23,531.49,531.49,24015
2016-10-13T11:28:00+05:30,531.59,531.76,531.27,531.29,9969
2016-10-13T11:29:00+05:30,531.29,531.64,531.22,531.49,13643
2016-10-13T11:30:00+05:30,531.46,531.66,531.22,531.46,15574
2016-10-13T11:31:00+05:30,531.27,531.54,531.27,531.49,19364
2016-10-13T11:32:00+05:30,531.49,531.66,531.44,531.64,14766
2016-10-13T11:33:00+05:30,531.64,531.74,531.41,531.44,7295
2016-10-13T11:34:00+05:30,531.49,531.66,531.22,531.22,13279
2016-10-13T11:35:00+05:30,531.22,531.66,531.22,531.44,14899
2016-10-13T11:36:00+05:30,531.46,531.74,531.32,531.49,7615
2016-10-13T11:37:00+05:30,531.51,531.61,531.36,531.46,13747
2016-10-13T11:38:00+05:30,531.46,531.88,531.39,531.46,21128
2016-10-13T11:39:00+05:30,531.69,531.76,531.34,531.56,9537
2016-10-13T11:40:00+05:30,531.44,531.56,531.32,531.32,8105
2016-10-13T11:41:00+05:30,531.41,531.66,531.29,531.41,13396
2016-10-13T11:42:00+05:30,531.41,531.66,531.22,531.24,27542
2016-10-13T11:43:00+05:30,531.22,531.56,531.19,531.19,32671
2016-10-13T11:44:00+05:30,531.24,531.66,531.24,531.66,16743
2016-10-13T11:45:00+05:30,531.54,531.54,531.22,531.41,6298
2016-10-13T11:46:00+05:30,531.27,531.54,531.22,531.36,16530
2016-10-13T11:47:00+05:30,531.36,531.54,531.17,531.51,14354
2016-10-13T11:48:00+05:30,531.36,531.61,531.32,531.54,14093
2016-10-13T11:49:00+05:30,531.41,531.78,531.41,531.44,19546
2016-10-13T11:50:00+05:30,531.41,531.93,531.41,531.66,12936
2016-10-13T11:51:00+05:30,531.69,531.96,531.61,531.64,7732
2016-10-13T11:52:00+05:30,531.64,531.81,531.56,531.61,8573
2016-10-13T11:53:00+05:30,531.59,531.78,531.44,531.59,27139
2016-10-13T11:54:00+05:30,531.41,531.74,531.32,531.66,32665
2016-10-13T11:55:00+05:30,531.66,531.69,531.36,531.46,8534
2016-10-13T11:56:00+05:30,531.54,531.56,530.67,530.87,61371
2016-10-13T11:57:00+05:30,530.87,531.12,530.87,530.95,16103
2016-10-13T11:58:00+05:30,530.9,531.19,530.75,531.17,13433
2016-10-13T11:59:00+05:30,531.17,531.27,530.95,530.95,9744
2016-10-13T12:00:00+05:30,531.04,531.24,530.92,530.97,7129
2016-10-13T12:01:00+05:30,531.19,531.32,530.97,531.17,7854
2016-10-13T12:02:00+05:30,531.27,531.36,530.95,530.95,12140
2016-10-13T12:03:00+05:30,530.95,531.14,530.6,530.62,15616
2016-10-13T12:04:00+05:30,530.67,530.67,530.38,530.55,17911
2016-10-13T12:05:00+05:30,530.58,531.17,530.55,530.97,30159
2016-10-13T12:06:00+05:30,530.97,531.04,530.53,530.58,13635
2016-10-13T12:07:00+05:30,530.87,531.09,530.48,530.77,14859
2016-10-13T12:08:00+05:30,530.8,531.04,530.5,530.65,13631
2016-10-13T12:09:00+05:30,530.65,531.24,530.58,530.92,54533
2016-10-13T12:10:00+05:30,530.87,531.32,530.82,531.07,20466
2016-10-13T12:11:00+05:30,530.97,531.09,530.77,531.02,8295
2016-10-13T12:12:00+05:30,531.14,531.17,530.77,530.77,9853
2016-10-13T12:13:00+05:30,530.72,530.75,530.28,530.35,18781
2016-10-13T12:14:00+05:30,530.53,530.55,530.28,530.28,13655
2016-10-13T12:15:00+05:30,530.28,530.33,528.82,529.19,71668
2016-10-13T12:16:00+05:30,529.32,530.06,529.22,529.74,35924
2016-10-13T12:17:00+05:30,529.86,529.91,529.34,529.69,44424
2016-10-13T12:18:00+05:30,529.64,530.35,529.64,530.13,19421
2016-10-13T12:19:00+05:30,530.03,530.23,529.59,529.74,36510
2016-10-13T12:20:00+05:30,529.74,529.74,529.44,529.59,15268
2016-10-13T12:21:00+05:30,529.69,529.71,529.34,529.64,21615
2016-10-13T12:22:00+05:30,529.66,529.74,529.19,529.19,19686
2016-10-13T12:23:00+05:30,529.19,529.66,529.19,529.41,16631
